radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,340,2,222,15292,-1,-61.035754,14.539179,9016,463,1,1528380723,1591123964,0
GSM,340,2,224,12181,-1,-61.138623,14.861871,4073,108,1,1528381389,1583418542,0
GSM,340,2,222,11292,-1,-61.035145,14.537498,7450,380,1,1528382128,1590584732,0
GSM,340,20,203,17702,-1,-61.108593,14.82617,3604,20,1,1528383704,1571930551,0
GSM,340,20,203,17701,-1,-61.114921,14.824856,1000,16,1,1528383713,1550756538,0
UMTS,340,20,301,2726209,0,-52.338456,4.889419,1000,13,1,1528379040,1529953227,0
UMTS,340,20,301,2725999,0,-52.315125,4.935307,1000,1,1,1528369797,1528369797,0
UMTS,340,20,301,2726057,0,-52.331852,4.848672,1000,1,1,1528410508,1528410508,0
GSM,340,1,37122,40233,-1,-63.037204,18.068742,4332,1659,1,1528415187,1582757189,0
GSM,340,1,37122,40231,-1,-63.032985,18.07301,1491,1124,1,1528415369,1582809025,0
UMTS,340,20,301,2726287,0,-52.315109,4.935574,1000,1,1,1528455757,1528455757,0
UMTS,340,20,301,2716968,0,-52.314835,4.936106,1000,1,1,1528484746,1528484746,0
GSM,340,20,102,18352,-1,-61.554119,16.242139,500,140,1,1528457770,1528717422,0
UMTS,340,20,301,2726009,0,-52.336079,4.895442,1000,2,1,1528529426,1528980224,0
UMTS,340,20,301,2726210,0,-52.329634,4.897688,1000,4,1,1528508008,1529849206,0
UMTS,340,20,301,2726048,0,-52.339625,4.889669,1000,5,1,1528574240,1529422780,0
UMTS,340,20,301,2726211,0,-52.332021,4.887973,1000,3,1,1528576125,1528984509,0
UMTS,340,20,301,2716969,0,-52.327141,4.932787,1000,1,1,1528659606,1528659606,0
UMTS,340,20,301,2716287,0,-52.327084,4.93249,1000,1,1,1528659865,1528659865,0
GSM,340,20,102,18361,-1,-61.580997,16.259567,6583,12,1,1528718886,1563881813,0
GSM,340,1,203,17711,-1,-61.013641,14.803083,1000,4,1,1528737716,1528737716,0
GSM,340,2,225,11282,-1,-60.952573,14.472044,2422,224,1,1528738616,1591374593,0
GSM,340,2,222,17292,-1,-61.045175,14.539499,7901,253,1,1528747430,1591515896,0
UMTS,340,20,301,2726208,0,-52.331999,4.887751,1000,2,1,1528737554,1528984783,0
GSM,340,2,202,17982,-1,-60.90731,14.615212,1000,5,1,1528755033,1528755033,0
GSM,340,2,121,15226,-1,-61.561075,16.240606,2030,27,1,1528812187,1569064657,0
GSM,340,2,121,17395,-1,-61.557943,16.253105,3375,175,1,1528814246,1570013635,0
GSM,340,20,201,12363,-1,-60.860037,14.562889,1000,49,1,1528817696,1587996466,0
GSM,340,2,225,11802,-1,-60.838583,14.54279,1329,132,1,1528826254,1591189908,0
GSM,340,2,225,12801,-1,-60.837616,14.535471,3426,171,1,1528826378,1579091080,0
GSM,340,2,121,13224,-1,-61.569987,16.254087,6020,266,1,1528828977,1572264415,0
UMTS,340,20,301,2726012,0,-52.343575,4.890375,1000,1,1,1528810419,1528810419,0
UMTS,340,20,301,2726051,0,-52.338951,4.888781,1000,3,1,1528810627,1528890177,0
UMTS,340,20,301,2726215,0,-52.338089,4.88978,1000,1,1,1528811501,1528811501,0
UMTS,340,20,301,2726212,0,-52.337433,4.88948,1000,9,1,1528811896,1529953138,0
UMTS,340,20,301,2726340,0,-52.338942,4.888632,1000,3,1,1528890186,1529501444,0
UMTS,340,20,301,2726344,0,-52.336395,4.879313,1000,1,1,1528895958,1528895958,0
GSM,340,2,121,17394,-1,-61.535016,16.252527,2738,374,1,1528894186,1569857048,0
GSM,340,2,121,13396,-1,-61.529055,16.252103,2283,44,1,1528894885,1557766960,0
GSM,340,2,121,18905,-1,-61.500249,16.254016,3954,63,1,1528897660,1563048044,0
GSM,340,2,121,17396,-1,-61.538115,16.253566,3960,165,1,1528897772,1557755351,0
GSM,340,2,223,16313,-1,-60.973929,14.658331,7722,546,1,1528898831,1589976743,0
GSM,340,20,203,17721,-1,-60.999714,14.773517,2720,39,1,1528909484,1576785068,0
GSM,340,2,121,15396,-1,-61.532657,16.256113,1000,44,1,1528910833,1552172441,0
GSM,340,20,203,17022,-1,-61.044812,14.830965,1250,51,1,1528980371,1571931423,0
GSM,340,2,121,19396,-1,-61.519696,16.25485,1705,14,1,1529059995,1547811247,0
GSM,340,2,122,15111,-1,-61.461644,16.333527,8381,32,1,1529161025,1591545862,0
GSM,340,2,222,15293,-1,-61.036882,14.535771,1904,49,1,1529261738,1569349842,0
GSM,340,1,37893,12763,-1,-61.528792,16.42237,1000,38,1,1529308046,1542998919,0
GSM,340,2,222,13113,-1,-60.916392,14.546408,5684,8,1,1529324461,1559763365,0
GSM,340,2,121,20396,-1,-61.523682,16.255447,2181,157,1,1529338604,1557761805,0
GSM,340,2,224,15302,-1,-61.011179,14.774162,10747,41,1,1529349086,1578589266,0
GSM,340,2,225,11112,-1,-60.903856,14.485397,2554,136,1,1529420852,1589982776,0
GSM,340,2,225,11111,-1,-60.906553,14.497507,2109,40,1,1529421135,1587474038,0
UMTS,340,20,301,2716337,0,-52.339029,4.882186,1000,3,1,1529441244,1529441296,0
UMTS,340,20,301,2716049,0,-52.365749,4.874885,1000,1,1,1529522736,1529522736,0
UMTS,340,20,301,2716048,0,-52.345013,4.888362,1000,3,1,1529529421,1529606239,0
GSM,340,20,102,18273,-1,-61.488657,16.314626,4402,16,1,1529578238,1559813597,0
GSM,340,20,102,18201,-1,-61.458939,16.341797,1000,7,1,1529578953,1529688919,0
GSM,340,20,102,18781,-1,-61.458917,16.341811,1000,8,1,1529579315,1559826995,0
GSM,340,20,102,18783,-1,-61.458939,16.341797,1000,7,1,1529580763,1529689639,0
GSM,340,20,102,18213,-1,-61.458996,16.341815,1000,4,1,1529583224,1580569654,0
GSM,340,2,121,17393,-1,-61.53895,16.253046,3984,137,1,1529587499,1536439977,0
GSM,340,20,102,18212,-1,-61.458985,16.341811,1000,5,1,1529696738,1580569774,0
GSM,340,20,102,18241,-1,-61.458939,16.341797,1000,4,1,1529697338,1529697338,0
GSM,340,20,102,18272,-1,-61.458939,16.341797,1000,4,1,1529697473,1529697473,0
LTE,340,1,37664,5465857,0,-61.038246,14.650596,1000,1,1,1529749384,1529749384,0
LTE,340,1,37664,5350662,0,-61.038246,14.650596,1000,1,1,1529749357,1529749357,0
LTE,340,1,37664,5350659,0,-61.038177,14.650567,1000,1,1,1529749828,1529749828,0
UMTS,340,20,301,2726284,0,-52.298477,4.932525,1000,1,1,1529794747,1529794747,0
UMTS,340,20,301,2720379,0,-52.327698,4.899517,1000,1,1,1529846270,1529846270,0
LTE,340,1,37664,5350657,0,-61.038193,14.650685,1000,1,1,1529750410,1529750410,0
GSM,340,20,301,19341,-1,-52.295471,4.941963,1000,1,1,1529869562,1529869562,0
UMTS,340,20,301,2715998,0,-52.295406,4.942045,1000,1,1,1529869849,1529869849,0
UMTS,340,20,301,2725997,0,-52.295345,4.942035,1000,1,1,1529861150,1529861150,0
GSM,340,20,203,17031,-1,-61.038799,14.828468,1526,24,1,1529956253,1576522560,0
GSM,340,20,202,17121,-1,-60.911312,14.658565,4236,80,1,1530018926,1581594493,0
GSM,340,2,322,19513,-1,-52.331909,4.876857,1000,1,1,1530216886,1530216886,0
UMTS,340,2,332,2177204,0,-52.361711,4.899081,1566,2,1,1530474552,1531433879,0
GSM,340,20,202,17563,-1,-61.059295,14.544013,5833,12,1,1530103514,1571832958,0
GSM,340,20,203,17711,-1,-61.017381,14.806198,1000,23,1,1530272991,1581527604,0
GSM,340,2,225,12281,-1,-60.926745,14.467066,6116,175,1,1530273756,1589982976,0
GSM,340,20,201,17762,-1,-60.849308,14.504788,1000,2,1,1530284662,1552397350,0
GSM,340,20,201,17261,-1,-60.850328,14.512925,1000,2,1,1530284762,1530286822,0
GSM,340,20,201,12233,-1,-60.874777,14.536577,1000,3,1,1530287695,1530287996,0
GSM,340,20,202,17202,-1,-61.02815,14.534672,1740,46,1,1530291820,1581687755,0
GSM,340,2,225,11153,-1,-60.980043,14.500621,5245,266,1,1530480582,1577803349,0
GSM,340,20,202,17962,-1,-60.905097,14.510938,2425,12,1,1530628632,1566300862,0
GSM,340,20,202,17961,-1,-60.929781,14.55787,5416,14,1,1530629302,1562076245,0
GSM,340,1,37888,12953,-1,-61.535941,16.25282,8201,471,1,1530638882,1581574746,0
GSM,340,2,121,14221,-1,-61.566659,16.24631,6102,124,1,1530652643,1581894540,0
GSM,340,2,121,17392,-1,-61.549353,16.253333,1653,101,1,1530652754,1545490481,0
GSM,340,2,121,22298,-1,-61.568544,16.254419,1000,55,1,1530652922,1569945637,0
GSM,340,2,121,18225,-1,-61.569526,16.256468,6850,119,1,1530652997,1570013872,0
GSM,340,2,121,14226,-1,-61.569073,16.244515,6287,825,1,1530653224,1569066005,0
GSM,340,2,124,15305,-1,-61.567475,16.048317,1242,26,1,1530692435,1548766506,0
GSM,340,2,124,13301,-1,-61.596108,16.005221,2335,14,1,1530692893,1548940887,0
GSM,340,2,124,11442,-1,-61.637225,15.978216,1940,16,1,1530693373,1535594646,0
GSM,340,2,124,11202,-1,-61.682069,15.999798,5378,5,1,1530693799,1570206389,0
GSM,340,2,124,12133,-1,-61.723493,15.994095,1268,27,1,1530694394,1548779007,0
GSM,340,2,124,13002,-1,-61.723109,15.996256,1051,39,1,1530694557,1548939286,0
GSM,340,2,124,15201,-1,-61.699704,16.021639,1651,70,1,1530695037,1570215352,0
GSM,340,2,124,12202,-1,-61.695378,16.022207,1000,43,1,1530695580,1548178011,0
GSM,340,2,124,13001,-1,-61.720376,16.00144,3527,248,1,1530704271,1548939625,0
GSM,340,2,124,12001,-1,-61.719365,16.000023,3487,174,1,1530716952,1548939507,0
GSM,340,2,124,11203,-1,-61.710445,16.013072,3775,79,1,1530719391,1570230878,0
GSM,340,2,124,12203,-1,-61.698365,16.023938,1000,25,1,1530723329,1570229938,0
UMTS,340,2,332,2176693,0,-52.32104,4.905156,1000,4,1,1530735106,1530738569,0
GSM,340,2,223,14122,-1,-60.977006,14.642525,5894,230,1,1530792539,1577126846,0
GSM,340,1,37636,22881,-1,-60.880957,14.493759,1000,42,1,1530797672,1530884423,0
GSM,340,2,222,16242,-1,-60.974239,14.554884,1000,6,1,1530806004,1563206066,0
GSM,340,20,203,12123,-1,-61.110106,14.755602,1138,15,1,1530811384,1562863202,0
LTE,340,2,1413,3581623,0,-61.524521,16.252726,1000,1,1,1530794868,1530794868,0
LTE,340,2,1413,2839477,0,-61.53097,16.24553,1000,2,1,1530793473,1574554539,0
GSM,340,2,221,34002,-1,-61.053063,14.612306,2046,1147,1,1530873186,1591460600,0
GSM,340,20,102,18363,-1,-61.587753,16.253525,1000,4,1,1530898270,1530898470,0
GSM,340,20,102,11643,-1,-61.6375,16.236812,1604,27,1,1530899067,1544282765,0
GSM,340,20,102,14591,-1,-61.637501,16.230576,1000,83,1,1530899402,1531306196,0
GSM,340,20,102,14592,-1,-61.635441,16.220298,1859,161,1,1530899722,1562066741,0
GSM,340,20,102,11703,-1,-61.634006,16.21621,1727,240,1,1530903838,1562066575,0
GSM,340,2,124,15202,-1,-61.714899,16.005801,2572,34,1,1530911930,1548772309,0
GSM,340,2,124,14131,-1,-61.716897,16.008248,1262,75,1,1530911998,1570231075,0
GSM,340,2,124,12002,-1,-61.726877,15.996496,1000,17,1,1530912291,1548771846,0
GSM,340,2,121,13221,-1,-61.565202,16.253717,6297,131,1,1530927841,1557424311,0
GSM,340,2,122,17115,-1,-61.435468,16.320337,10404,30,1,1530966504,1589895894,0
GSM,340,2,221,34001,-1,-61.050263,14.615453,1876,2000,1,1530980427,1590432732,0
LTE,340,2,1421,2865590,0,-61.511494,16.28315,1000,1,1,1531050191,1531050191,0
LTE,340,2,1421,2865334,0,-61.511471,16.284731,1000,1,1,1531050183,1531050183,0
LTE,340,2,1411,3582645,0,-61.504734,16.272636,1000,1,1,1531050456,1531050456,0
GSM,340,2,224,11261,-1,-61.163024,14.719748,5235,49,1,1531085026,1590505787,0
GSM,340,2,122,11801,-1,-61.372739,16.236046,2671,67,1,1531142678,1552341176,0
GSM,340,2,221,34003,-1,-61.054069,14.615449,2878,625,1,1531168739,1591406938,0
GSM,340,20,101,18101,-1,-61.371153,16.231238,500,258,1,1531217057,1532102299,0
GSM,340,20,101,18073,-1,-61.371241,16.230716,1000,93,1,1531218596,1532092645,0
GSM,340,20,101,14073,-1,-61.370916,16.231354,1000,7,1,1531224198,1531490336,0
GSM,340,20,101,14052,-1,-61.396095,16.243578,1000,1,1,1531234129,1531234129,0
GSM,340,20,101,18103,-1,-61.396095,16.243578,1000,1,1,1531234827,1531234827,0
GSM,340,2,122,12805,-1,-61.367897,16.25897,4206,214,1,1531300715,1554916031,0
GSM,340,2,122,12802,-1,-61.353287,16.254923,5765,65,1,1531301112,1552162972,0
GSM,340,2,122,11803,-1,-61.392987,16.242594,1522,265,1,1531303853,1559062338,0
GSM,340,2,122,15805,-1,-61.393572,16.237942,8441,269,1,1531303953,1552343686,0
GSM,340,2,122,15804,-1,-61.401791,16.242573,2508,187,1,1531304013,1552343486,0
GSM,340,2,122,28091,-1,-61.388089,16.225065,1818,50,1,1531309340,1552341046,0
GSM,340,2,122,28001,-1,-61.386016,16.225212,2044,342,1,1531309391,1556114573,0
GSM,340,2,122,16802,-1,-61.385035,16.252322,8227,136,1,1531310388,1552135938,0
GSM,340,2,122,13803,-1,-61.435685,16.242872,3373,208,1,1531310909,1552306794,0
GSM,340,2,122,21902,-1,-61.457545,16.228305,1778,145,1,1531311109,1552307043,0
GSM,340,2,121,17906,-1,-61.482613,16.215831,3571,133,1,1531311570,1576849707,0
GSM,340,2,121,16901,-1,-61.513459,16.221356,4290,489,1,1531311929,1547911639,0
GSM,340,2,121,13992,-1,-61.513411,16.227616,3747,1577,1,1531312031,1584302280,0
GSM,340,2,121,12394,-1,-61.513799,16.2276,3721,1302,1,1531312184,1584358800,0
GSM,340,2,121,19901,-1,-61.503194,16.234755,1230,177,1,1531315027,1545518701,0
GSM,340,2,121,18903,-1,-61.484554,16.263571,5827,22,1,1531315547,1581735916,0
GSM,340,2,122,12803,-1,-61.391474,16.255794,3079,57,1,1531316741,1558609133,0
GSM,340,2,122,12806,-1,-61.388488,16.256934,3153,181,1,1531316942,1559146568,0
GSM,340,2,122,12804,-1,-61.372498,16.281918,5242,75,1,1531317298,1548953517,0
GSM,340,2,122,12801,-1,-61.367082,16.285986,4697,33,1,1531317697,1548953208,0
GSM,340,2,122,11184,-1,-61.33031,16.265873,4077,169,1,1531321581,1580826551,0
GSM,340,2,122,12182,-1,-61.304077,16.274777,4108,50,1,1531322285,1584113247,0
GSM,340,2,122,12185,-1,-61.301355,16.278145,4258,180,1,1531322449,1584113391,0
GSM,340,2,122,18183,-1,-61.296295,16.269992,3470,32,1,1531322463,1581687594,0
GSM,340,2,122,18186,-1,-61.29906,16.271566,2548,128,1,1531325069,1584113199,0
GSM,340,2,122,11182,-1,-61.303104,16.258895,2477,48,1,1531326545,1563015173,0
GSM,340,2,122,16181,-1,-61.303998,16.255323,2460,188,1,1531326644,1582641956,0
GSM,340,2,122,16801,-1,-61.374031,16.289422,6565,24,1,1531327737,1548253157,0
GSM,340,2,122,15605,-1,-61.350897,16.312548,6127,18,1,1531327860,1545934351,0
GSM,340,2,122,17112,-1,-61.421244,16.307067,7065,11,1,1531327863,1580495111,0
GSM,340,2,122,15602,-1,-61.346342,16.317087,2488,15,1,1531328817,1545933323,0
GSM,340,2,122,13801,-1,-61.438098,16.254702,2700,95,1,1531341586,1548878547,0
GSM,340,2,122,13802,-1,-61.423816,16.264593,5925,124,1,1531341961,1548960464,0
GSM,340,2,122,21901,-1,-61.471416,16.247242,2400,36,1,1531342982,1581734425,0
GSM,340,2,121,13394,-1,-61.516212,16.231878,1988,170,1,1531354081,1546025515,0
GSM,340,2,121,12297,-1,-61.572959,16.242223,6609,19,1,1531359595,1537897240,0
GSM,340,2,121,13294,-1,-61.512993,16.227333,1000,28,1,1531366539,1545289279,0
GSM,340,2,121,16902,-1,-61.517178,16.218817,1165,344,1,1531393835,1552311636,0
GSM,340,2,122,17801,-1,-61.389814,16.225399,1930,53,1,1531395015,1552338353,0
GSM,340,2,122,38001,-1,-61.392194,16.239201,2444,137,1,1531397341,1559154649,0
GSM,340,2,122,17802,-1,-61.396374,16.22378,1006,267,1,1531397808,1551918012,0
GSM,340,2,121,13904,-1,-61.431542,16.215791,8793,50,1,1531398483,1552064123,0
GSM,340,2,121,13902,-1,-61.444737,16.217602,7370,115,1,1531398611,1574619209,0
GSM,340,2,121,17901,-1,-61.458166,16.211997,2242,52,1,1531402540,1564493340,0
GSM,340,20,101,18043,-1,-61.371417,16.23061,1000,5,1,1531405080,1531926101,0
GSM,340,2,122,18904,-1,-61.490464,16.238549,2789,126,1,1531405108,1562675027,0
GSM,340,2,122,18901,-1,-61.491619,16.23585,2590,56,1,1531405397,1552077026,0
GSM,340,2,121,17903,-1,-61.496092,16.219902,3872,141,1,1531407660,1581736121,0
GSM,340,2,122,18185,-1,-61.272827,16.26087,1697,74,1,1531410044,1548342853,0
GSM,340,2,122,12184,-1,-61.281754,16.296339,1597,38,1,1531411145,1548251524,0
GSM,340,2,122,12181,-1,-61.276485,16.292205,2268,10,1,1531411420,1548249843,0
GSM,340,2,122,18182,-1,-61.272853,16.260456,1914,23,1,1531420735,1544463477,0
GSM,340,2,122,12186,-1,-61.299625,16.303266,8113,53,1,1531421688,1549284743,0
GSM,340,2,122,12183,-1,-61.307243,16.310098,1685,27,1,1531422230,1559069696,0
GSM,340,2,122,16602,-1,-61.316586,16.30935,4015,31,1,1531423606,1559050950,0
GSM,340,2,122,16603,-1,-61.342768,16.325811,4779,36,1,1531425088,1552332228,0
GSM,340,2,122,16606,-1,-61.341575,16.32353,5807,76,1,1531427347,1578924387,0
GSM,340,2,122,15604,-1,-61.34568,16.331315,8324,291,1,1531428079,1548856952,0
GSM,340,2,122,15112,-1,-61.448813,16.328215,8872,26,1,1531438285,1589906673,0
GSM,340,2,121,19903,-1,-61.512043,16.238811,1285,91,1,1531441095,1546023139,0
GSM,340,2,122,15806,-1,-61.416865,16.225504,3885,42,1,1531483188,1552049430,0
GSM,340,2,121,13906,-1,-61.433191,16.221375,4666,150,1,1531483513,1552057176,0
GSM,340,2,121,13903,-1,-61.428109,16.226612,3912,22,1,1531483838,1548276581,0
GSM,340,2,122,15803,-1,-61.418111,16.222267,3680,16,1,1531483887,1552063976,0
GSM,340,2,121,14802,-1,-61.417414,16.217169,1853,77,1,1531484047,1552063876,0
GSM,340,2,122,15901,-1,-61.441357,16.257399,2056,106,1,1531488324,1548865099,0
GSM,340,2,121,12902,-1,-61.4832,16.20589,1000,37,1,1531491928,1577388488,0
GSM,340,2,121,17905,-1,-61.475468,16.207943,2990,268,1,1531492017,1577388600,0
GSM,340,2,121,17902,-1,-61.473651,16.208476,1000,63,1,1531493604,1577123682,0
GSM,340,2,121,14904,-1,-61.49456,16.214056,1473,41,1,1531497312,1552317440,0
GSM,340,2,121,12901,-1,-61.483298,16.213432,1000,25,1,1531497370,1551889019,0
GSM,340,2,121,14906,-1,-61.504659,16.214085,2222,144,1,1531503670,1556131729,0
GSM,340,2,121,14903,-1,-61.505536,16.213404,2140,46,1,1531503704,1556130921,0
GSM,340,2,121,11905,-1,-61.510429,16.215342,1217,78,1,1531503815,1576614584,0
GSM,340,2,121,11902,-1,-61.509919,16.217815,1606,55,1,1531513240,1548874107,0
GSM,340,2,121,13291,-1,-61.512989,16.227188,1000,1,1,1531546601,1531546601,0
GSM,340,2,121,19395,-1,-61.510835,16.254543,5621,92,1,1531647088,1556132687,0
GSM,340,2,121,20394,-1,-61.51509,16.25092,5393,80,1,1531647145,1584359205,0
GSM,340,2,121,19902,-1,-61.512773,16.227818,999,207,1,1531648286,1545951961,0
GSM,340,2,121,14224,-1,-61.566745,16.244974,6066,514,1,1531660363,1569930269,0
GSM,340,2,121,14223,-1,-61.568383,16.245221,6241,310,1,1531661616,1548167034,0
